power_on_hours,temperature,reallocated_sectors_count,reported_uncorrectable_errors,spin_retry_count,seek_error_rate,udma_crc_error_count,prediction,serial_number,timestamp
13143.06,29.03,3.05,1.0,1.05,4.92,0.0,0.0,SN390639,2025-06-02 02:16:12
52090.65,51.61,128.07,31.12,3.85,79776.19,85.16,0.96,SN823775,2025-06-28 02:16:12
14384.07,35.06,1.0,1.02,1.0,8.23,0.0,0.0,SN843602,2025-07-10 02:16:12
6847.55,36.66,1.93,0.0,1.04,6.68,1.03,0.0,SN347848,2025-06-02 02:16:12
10497.46,36.01,0.97,0.0,0.0,3.99,1.04,0.0,SN992351,2025-06-10 02:16:12
23641.51,65.9,47.7,15.04,12.37,42599.69,86.56,1.0,SN668771,2025-07-19 02:16:12
54738.21,61.68,115.8,50.26,10.72,66045.89,31.9,1.03,SN742818,2025-06-03 02:16:12
45236.28,71.24,101.24,46.61,4.78,5960.36,57.52,1.0,SN957358,2025-06-12 02:16:12
1673.8,26.43,1.0,0.0,1.04,7.61,0.0,0.0,SN338767,2025-07-06 02:16:12
51469.47,41.65,95.22,19.75,9.9,95022.45,73.71,0.99,SN151525,2025-06-13 02:16:12
25468.56,49.17,163.0,43.64,18.42,24183.15,95.54,1.02,SN658626,2025-06-23 02:16:12
41807.3,46.94,109.37,24.23,3.82,91699.3,68.84,1.0,SN351266,2025-07-27 02:16:12
15360.9,37.78,4.14,0.0,0.0,5.71,1.04,0.0,SN937455,2025-07-16 02:16:12
26616.65,67.38,149.45,28.09,13.19,73023.97,77.23,1.0,SN439596,2025-07-20 02:16:12
30822.15,46.24,168.6,30.58,17.51,36255.18,10.16,1.02,SN147287,2025-06-28 02:16:12
16514.64,32.67,4.1,0.0,0.0,7.21,0.0,0.0,SN264607,2025-07-21 02:16:12
8370.51,26.53,0.0,1.02,0.97,4.8,1.02,0.0,SN145198,2025-07-31 02:16:12
6405.6,28.32,1.05,0.0,0.0,1.9,0.0,0.0,SN318540,2025-07-10 02:16:12
9990.9,38.39,2.99,1.03,0.0,6.09,1.02,0.0,SN773566,2025-07-26 02:16:12
25184.16,65.29,68.2,45.29,1.91,50593.33,53.69,1.01,SN272238,2025-07-24 02:16:12
19385.97,35.37,3.07,1.02,1.01,4.19,1.01,0.0,SN752831,2025-07-24 02:16:12
48661.92,46.66,130.41,48.26,10.76,54846.29,41.84,0.95,SN880574,2025-07-18 02:16:12
29904.65,61.54,169.13,47.04,14.46,84227.36,76.18,0.96,SN108547,2025-07-03 02:16:12
53494.68,57.9,177.1,43.12,2.98,21350.53,52.11,1.05,SN496025,2025-06-29 02:16:12
29998.98,56.13,52.38,9.16,5.07,45143.67,4.92,1.0,SN263224,2025-07-08 02:16:12
31097.31,54.75,172.81,36.25,10.2,43491.53,40.61,0.96,SN997052,2025-06-02 02:16:12
35532.85,59.52,76.11,4.97,7.63,14516.83,61.33,1.05,SN323637,2025-07-12 02:16:12
25050.49,52.42,159.35,32.14,5.05,45112.5,94.66,0.97,SN335935,2025-06-07 02:16:12
19342.86,30.07,2.87,2.05,0.96,5.94,0.0,0.0,SN828865,2025-06-10 02:16:12
48476.51,56.07,86.24,36.43,18.46,28417.22,21.71,0.99,SN324405,2025-07-15 02:16:12
16530.35,34.62,0.95,1.9,0.96,3.08,0.97,0.0,SN705661,2025-07-08 02:16:12
43198.31,55.51,106.93,34.85,10.59,12650.27,21.83,1.01,SN135147,2025-07-17 02:16:12
34977.19,64.57,55.01,45.92,16.26,40737.97,67.75,1.03,SN933568,2025-07-06 02:16:12
36373.64,60.02,111.53,12.19,12.05,29777.67,58.31,0.98,SN712686,2025-06-03 02:16:12
23173.46,68.93,176.56,42.91,3.13,80904.14,20.62,1.01,SN315275,2025-07-19 02:16:12
5009.23,34.19,1.93,0.0,0.0,7.7,1.0,0.0,SN888161,2025-07-21 02:16:12
41899.27,59.33,173.9,19.53,9.99,7094.44,87.2,0.95,SN212338,2025-07-07 02:16:12
60112.29,42.92,185.48,35.31,19.0,71598.49,58.2,1.03,SN139506,2025-06-22 02:16:12
34041.69,65.08,140.32,42.91,14.41,74221.73,10.53,0.98,SN267065,2025-06-30 02:16:12
6281.21,33.06,3.11,1.98,0.0,8.34,1.03,0.0,SN963333,2025-07-28 02:16:12
17526.02,35.21,2.98,0.0,0.99,5.06,0.0,0.0,SN591139,2025-07-06 02:16:12
4996.11,37.66,1.91,1.98,0.0,3.97,0.96,0.0,SN474211,2025-07-08 02:16:12
16742.89,31.72,1.92,0.0,0.0,6.86,1.03,0.0,SN714221,2025-06-02 02:16:12
30453.29,47.27,136.3,23.71,17.12,92402.01,58.68,0.98,SN174531,2025-07-29 02:16:12
15467.77,26.37,2.94,0.0,0.95,0.99,0.0,0.0,SN928431,2025-06-01 02:16:12
8502.32,35.78,3.05,0.0,1.03,7.81,1.05,0.0,SN527115,2025-07-12 02:16:12
8360.91,30.27,3.86,0.0,0.98,4.12,0.0,0.0,SN298618,2025-06-27 02:16:12
32006.81,56.91,59.84,34.42,18.8,82566.44,40.21,1.05,SN722516,2025-07-29 02:16:12
52329.62,69.16,128.2,34.11,2.9,63488.79,17.02,1.04,SN470690,2025-06-04 02:16:12
54496.31,65.61,34.35,31.4,15.45,26839.08,49.47,0.98,SN116211,2025-06-11 02:16:12
11495.43,33.18,1.95,1.05,0.0,6.73,1.03,0.0,SN126090,2025-07-23 02:16:12
34732.84,43.98,171.96,21.77,4.97,73679.9,27.8,0.97,SN361005,2025-07-06 02:16:12
31450.5,48.01,142.83,43.55,18.52,43140.27,65.79,1.03,SN960784,2025-06-05 02:16:12
8880.11,26.13,0.0,0.97,0.0,1.02,0.0,0.0,SN517908,2025-07-07 02:16:12
38318.39,49.77,25.16,7.95,6.69,89299.41,97.31,1.01,SN637344,2025-06-17 02:16:12
6198.13,36.01,3.89,0.98,0.0,3.05,1.02,0.0,SN780323,2025-06-02 02:16:12
31387.69,61.27,97.94,21.73,11.79,47726.85,70.44,0.99,SN836547,2025-06-21 02:16:12
13215.47,37.72,4.2,1.01,0.0,3.92,0.96,0.0,SN274476,2025-06-25 02:16:12
23909.59,65.57,170.79,11.07,5.19,77925.38,61.24,0.98,SN596404,2025-06-27 02:16:12
48370.76,58.0,57.78,14.42,9.19,92581.57,58.49,1.03,SN374662,2025-07-27 02:16:12
3631.55,26.23,2.98,0.96,1.01,6.13,1.01,0.0,SN924055,2025-06-13 02:16:12
34171.33,46.91,179.44,18.4,13.61,67108.72,28.03,0.97,SN687069,2025-06-10 02:16:12
7839.39,28.9,1.98,1.99,1.0,7.16,0.0,0.0,SN510302,2025-06-21 02:16:12
27354.81,66.81,97.18,48.14,8.29,18537.37,62.7,1.05,SN869063,2025-06-12 02:16:12
45616.19,48.39,195.04,30.9,1.96,73286.73,93.39,0.98,SN478794,2025-07-27 02:16:12
10823.35,30.72,1.01,0.0,1.02,3.05,0.97,0.0,SN567288,2025-07-27 02:16:12
15834.54,38.44,0.98,0.97,0.0,6.85,0.98,0.0,SN333828,2025-07-20 02:16:12
53026.41,57.96,153.12,28.24,13.56,96151.41,9.75,1.0,SN614132,2025-06-13 02:16:12
7882.61,33.22,0.0,1.91,0.0,3.94,0.0,0.0,SN731277,2025-07-03 02:16:12
14234.26,30.36,3.95,1.9,0.97,1.02,0.98,0.0,SN475263,2025-07-17 02:16:12
18736.8,28.35,3.9,0.0,0.0,2.0,0.97,0.0,SN718366,2025-07-08 02:16:12
3597.15,37.21,3.1,0.0,0.0,8.87,0.0,0.0,SN290345,2025-07-14 02:16:12
15050.85,29.91,4.07,0.99,0.0,6.24,0.0,0.0,SN702573,2025-07-21 02:16:12
36516.77,63.6,93.59,31.59,18.08,31304.83,65.76,0.97,SN911382,2025-06-16 02:16:12
49933.98,40.2,90.6,18.3,10.28,96531.55,77.58,1.01,SN757890,2025-06-13 02:16:12
8877.46,33.93,1.05,1.0,0.0,5.84,0.0,0.0,SN426305,2025-06-23 02:16:12
13179.94,39.21,0.0,1.95,1.02,8.96,0.0,0.0,SN467475,2025-07-27 02:16:12
12531.78,39.65,3.91,0.96,0.0,4.16,1.02,0.0,SN333926,2025-07-15 02:16:12
18492.26,30.14,0.0,0.0,0.0,3.93,0.0,0.0,SN101580,2025-07-10 02:16:12
39419.65,44.6,73.18,45.58,7.04,70412.69,76.99,0.98,SN174711,2025-06-21 02:16:12
2049.68,38.8,1.97,0.99,0.0,5.15,0.0,0.0,SN823704,2025-07-27 02:16:12
1784.89,35.07,3.88,2.06,1.0,2.95,1.01,0.0,SN735583,2025-07-10 02:16:12
2922.81,33.08,0.0,1.93,0.95,9.43,0.0,0.0,SN918410,2025-06-05 02:16:12
49207.61,59.4,15.75,46.26,17.48,86387.07,61.86,0.98,SN109688,2025-07-08 02:16:12
61938.67,42.74,76.73,19.1,13.43,21078.39,75.47,0.97,SN760921,2025-07-23 02:16:12
31558.61,48.35,13.72,34.43,16.76,31370.84,4.99,0.97,SN968980,2025-07-10 02:16:12
31261.55,44.99,176.67,14.42,16.66,93852.67,91.56,0.97,SN554350,2025-06-29 02:16:12
1191.09,27.96,3.02,1.03,0.0,7.26,1.04,0.0,SN681181,2025-07-13 02:16:12
47645.58,40.45,154.23,28.67,10.85,33780.75,23.78,1.03,SN870517,2025-07-01 02:16:12
5022.88,34.8,0.0,0.0,0.0,5.79,0.0,0.0,SN235403,2025-07-22 02:16:12
50122.73,40.18,182.14,16.41,13.82,73023.03,68.58,0.99,SN198722,2025-06-19 02:16:12
1188.45,35.72,2.88,1.01,0.0,1.98,0.0,0.0,SN829635,2025-07-22 02:16:12
36389.59,61.9,16.31,7.01,8.25,31930.85,65.1,0.97,SN310348,2025-07-25 02:16:12
46977.36,71.14,176.36,5.06,15.3,89006.5,93.58,1.03,SN620027,2025-06-20 02:16:12
53528.97,55.78,70.77,36.2,6.0,6906.69,33.14,0.97,SN546033,2025-07-19 02:16:12
22177.65,54.24,28.3,15.64,1.98,20785.4,84.17,1.01,SN410869,2025-06-08 02:16:12
9714.92,37.49,3.11,0.0,1.0,0.0,0.0,0.0,SN478312,2025-07-27 02:16:12
38773.27,51.71,82.8,13.92,3.09,37160.89,86.38,1.02,SN371309,2025-06-04 02:16:12
23758.0,43.0,102.14,12.3,13.41,3084.74,18.7,0.97,SN665720,2025-06-06 02:16:12
24821.64,49.0,163.99,42.62,18.35,23364.68,97.06,1.05,SN584819,2025-06-04 02:16:12
7811.53,38.71,1.92,0.96,0.0,8.25,1.01,0.0,SN483932,2025-07-22 02:16:12
13732.78,33.45,2.04,1.02,0.0,6.04,0.0,0.0,SN703741,2025-07-17 02:16:12
44941.84,54.65,112.32,34.67,11.66,53669.52,90.54,1.03,SN261209,2025-07-19 02:16:12
40493.58,50.88,142.7,44.41,6.67,39365.3,53.43,1.05,SN828182,2025-06-14 02:16:12
2882.48,37.59,3.93,0.0,1.04,3.12,0.98,0.0,SN235257,2025-07-25 02:16:12
59326.79,56.01,24.04,30.02,17.57,62422.18,50.49,1.01,SN908195,2025-06-21 02:16:12
13160.98,29.9,2.97,0.0,0.95,9.09,0.0,0.0,SN851066,2025-07-06 02:16:12
34030.92,60.72,157.77,31.37,14.64,34482.47,97.24,0.97,SN297029,2025-07-07 02:16:12
26221.78,65.68,150.07,44.84,13.97,85539.47,93.4,1.01,SN741103,2025-06-19 02:16:12
10024.42,30.6,1.01,0.0,1.05,3.14,1.02,0.0,SN132720,2025-06-13 02:16:12
45691.73,65.87,166.47,4.79,15.11,87726.34,93.27,1.04,SN917095,2025-07-29 02:16:12
9372.78,35.22,1.93,2.0,0.0,8.77,0.0,0.0,SN591765,2025-06-11 02:16:12
13767.75,40.08,0.0,1.93,0.95,0.0,0.95,0.0,SN216180,2025-07-16 02:16:12
16216.31,31.47,0.0,0.0,0.0,1.04,0.0,0.0,SN334143,2025-07-09 02:16:12
42249.25,50.03,64.48,7.2,3.14,23403.51,34.67,1.02,SN776316,2025-07-31 02:16:12
21419.3,54.7,77.43,35.1,17.08,9991.77,36.28,1.01,SN708012,2025-07-11 02:16:12
35243.43,50.71,71.14,45.17,4.88,71678.9,46.45,1.03,SN851000,2025-06-25 02:16:12
6773.29,29.55,0.0,2.02,0.0,2.86,0.0,0.0,SN835151,2025-06-06 02:16:12
8484.82,36.96,0.95,1.04,0.98,2.01,0.0,0.0,SN641612,2025-07-28 02:16:12
54648.27,59.75,70.35,36.4,3.89,52219.69,46.15,1.01,SN751607,2025-06-12 02:16:12
38965.24,44.35,110.57,33.43,18.8,48111.52,30.26,0.99,SN400882,2025-06-07 02:16:12
26363.68,67.55,132.62,37.28,16.15,74471.51,8.83,1.0,SN676159,2025-07-20 02:16:12
36199.09,44.43,170.82,22.79,15.62,77791.82,64.28,0.96,SN980549,2025-07-30 02:16:12
2706.82,29.43,2.02,1.05,0.0,7.8,0.98,0.0,SN914505,2025-06-15 02:16:12
5563.38,38.43,2.88,1.92,0.99,7.05,1.0,0.0,SN764873,2025-06-26 02:16:12
22088.34,64.23,151.96,43.41,16.34,77778.09,63.0,0.97,SN976034,2025-06-16 02:16:12
44723.56,44.3,59.88,35.48,1.91,94832.78,65.44,1.04,SN277928,2025-06-24 02:16:12
17440.26,32.46,3.97,0.0,0.0,7.19,0.0,0.0,SN116930,2025-07-09 02:16:12
55788.58,56.49,82.64,32.82,16.49,59132.02,40.85,0.98,SN804663,2025-07-04 02:16:12
28655.17,48.19,137.23,24.59,17.33,96837.33,57.33,0.96,SN271060,2025-06-15 02:16:12
42159.48,49.83,135.6,44.45,6.86,40746.83,53.92,0.96,SN712948,2025-06-20 02:16:12
50491.47,58.02,103.79,43.87,8.93,77113.3,64.29,1.0,SN695201,2025-06-21 02:16:12
11964.58,25.93,2.91,0.0,0.0,9.19,1.0,0.0,SN720810,2025-07-05 02:16:12
46562.02,60.16,36.09,40.17,14.03,13816.25,43.7,1.01,SN575083,2025-07-12 02:16:12
36007.8,68.16,53.22,49.87,17.44,38860.46,65.69,1.03,SN362768,2025-07-29 02:16:12
6906.56,25.37,3.85,0.0,0.96,2.01,0.0,0.0,SN912603,2025-07-29 02:16:12
7760.43,29.29,3.05,1.04,0.97,4.09,1.03,0.0,SN836850,2025-06-14 02:16:12
40589.42,50.81,60.49,6.96,2.92,22829.14,34.44,1.01,SN896041,2025-07-05 02:16:12
35246.09,46.85,150.11,31.16,17.4,82031.18,66.77,1.0,SN433382,2025-07-18 02:16:12
42323.27,50.13,180.05,23.92,1.97,4956.19,19.78,0.95,SN338007,2025-06-14 02:16:12
23704.25,45.57,61.35,10.76,11.43,98878.84,58.04,0.97,SN426672,2025-07-12 02:16:12
15617.85,39.76,0.0,2.0,1.0,3.08,0.0,0.0,SN972985,2025-06-14 02:16:12
11383.54,30.94,1.93,2.07,0.0,5.07,0.0,0.0,SN988334,2025-07-05 02:16:12
26408.81,44.55,180.37,12.54,15.26,27499.1,20.81,1.0,SN570506,2025-06-13 02:16:12
11837.51,35.65,2.03,0.98,0.0,7.23,0.97,0.0,SN217764,2025-06-01 02:16:12
53757.4,58.11,120.88,48.23,11.12,64865.08,32.61,0.98,SN252886,2025-06-05 02:16:12
45740.12,53.65,205.52,12.41,11.23,56036.36,83.31,1.04,SN820196,2025-06-25 02:16:12
6690.71,32.52,3.98,2.0,1.03,7.02,0.0,0.0,SN291667,2025-06-10 02:16:12
43582.27,63.58,66.09,25.82,15.44,20551.76,97.75,0.99,SN411056,2025-07-24 02:16:12
18157.39,40.88,2.99,0.0,0.0,3.1,0.0,0.0,SN360034,2025-07-07 02:16:12
46291.74,57.16,135.28,24.23,13.58,17849.43,50.56,0.98,SN899651,2025-06-22 02:16:12
58490.16,41.56,56.91,36.71,16.69,24368.05,58.83,0.99,SN474278,2025-06-10 02:16:12
41317.35,47.32,173.47,12.52,9.65,16717.94,65.65,1.04,SN206901,2025-07-11 02:16:12
28534.92,67.55,122.99,22.0,15.9,16064.63,5.89,0.95,SN226044,2025-07-23 02:16:12
11462.11,40.31,0.96,0.97,0.98,2.97,0.0,0.0,SN519061,2025-07-18 02:16:12
8117.21,34.11,0.96,0.0,0.0,3.1,1.05,0.0,SN630373,2025-06-07 02:16:12
25833.31,64.47,136.46,42.63,4.79,75108.26,38.84,1.04,SN375067,2025-07-25 02:16:12
21829.35,67.14,178.9,47.28,4.14,32211.63,69.55,1.01,SN286973,2025-07-25 02:16:12
4105.72,26.14,0.98,1.98,0.0,3.83,0.0,0.0,SN571263,2025-06-14 02:16:12
6275.67,32.32,3.01,2.06,0.0,7.74,0.97,0.0,SN355363,2025-06-14 02:16:12
7920.96,33.02,1.03,0.97,0.0,0.97,1.02,0.0,SN208637,2025-07-23 02:16:12
46458.93,53.39,52.52,30.72,12.77,48273.88,6.23,1.01,SN705847,2025-07-06 02:16:12
58036.79,58.22,134.63,21.55,15.53,49376.35,52.09,0.98,SN533242,2025-06-21 02:16:12
18740.63,37.18,3.8,0.0,0.0,8.3,1.03,0.0,SN777852,2025-06-17 02:16:12
27628.1,62.45,139.46,32.45,10.78,78151.93,34.23,1.05,SN303186,2025-07-10 02:16:12
36121.36,48.2,34.37,27.41,15.41,30018.77,99.88,1.0,SN314774,2025-06-23 02:16:12
40051.65,54.24,82.17,13.87,3.15,38046.18,91.88,0.95,SN540585,2025-07-24 02:16:12
51503.43,63.94,120.54,50.33,10.56,66715.36,32.41,1.02,SN614650,2025-07-02 02:16:12
42062.63,45.07,84.25,29.95,7.9,1645.19,10.85,1.04,SN590641,2025-06-12 02:16:12
3073.23,30.41,0.96,0.99,0.0,1.98,1.02,0.0,SN690629,2025-06-27 02:16:12
47231.33,72.06,37.43,40.08,3.01,73735.13,5.72,0.97,SN544480,2025-07-14 02:16:12
9875.37,34.75,4.12,0.0,0.0,8.31,1.02,0.0,SN959457,2025-06-21 02:16:12
34074.31,60.18,15.97,6.99,8.03,32118.79,63.33,1.0,SN342476,2025-06-21 02:16:12
27709.12,43.12,140.09,14.39,18.31,99313.73,100.0,0.99,SN676892,2025-07-28 02:16:12
37205.05,68.99,66.98,40.84,12.81,86182.31,50.91,1.05,SN888045,2025-07-21 02:16:12
52178.52,70.84,120.77,28.02,10.5,76854.1,42.93,1.03,SN759935,2025-06-21 02:16:12
1626.58,36.48,3.88,0.0,1.0,8.8,0.96,0.0,SN537539,2025-07-25 02:16:12
16468.13,33.32,4.05,0.0,0.0,7.26,0.0,0.0,SN636482,2025-07-07 02:16:12
24879.55,69.14,164.5,20.84,16.44,19624.15,23.84,0.95,SN406102,2025-06-05 02:16:12
10533.89,36.72,3.08,0.0,0.0,4.88,1.02,0.0,SN261219,2025-06-06 02:16:12
17841.14,31.56,2.09,1.03,0.95,3.97,0.96,0.0,SN711699,2025-07-13 02:16:12
46020.63,59.24,183.74,4.9,8.33,27733.64,102.32,1.05,SN177121,2025-07-29 02:16:12
46466.12,57.73,64.98,19.0,6.99,622.57,31.49,0.96,SN389970,2025-06-03 02:16:12
8305.67,33.07,4.14,0.0,0.0,8.04,0.0,0.0,SN143406,2025-06-17 02:16:12
11922.08,38.78,1.02,0.97,1.01,7.89,1.04,0.0,SN742054,2025-07-18 02:16:12
40676.47,47.68,180.22,12.4,9.61,16789.27,62.44,1.0,SN888978,2025-07-06 02:16:12
9473.14,28.06,0.0,1.97,0.0,8.62,0.0,0.0,SN693018,2025-06-22 02:16:12
4300.97,38.85,0.96,1.02,0.0,3.91,0.0,0.0,SN659123,2025-07-22 02:16:12
6909.3,36.37,0.98,1.03,1.04,5.7,0.0,0.0,SN326602,2025-07-02 02:16:12
39678.82,60.54,88.86,37.67,13.81,46614.06,43.86,0.98,SN163551,2025-07-17 02:16:12
25502.69,44.75,113.99,45.93,10.67,87369.46,61.99,1.04,SN554242,2025-06-09 02:16:12
39969.79,65.26,111.22,30.17,12.82,31262.98,22.93,1.03,SN158076,2025-06-26 02:16:12
14192.41,28.89,3.92,2.0,0.0,5.78,0.97,0.0,SN955049,2025-06-27 02:16:12
4508.8,38.75,0.0,1.01,0.0,1.97,0.0,0.0,SN435601,2025-06-10 02:16:12
14042.4,28.22,2.09,0.95,1.02,2.0,0.0,0.0,SN833086,2025-06-22 02:16:12
39678.85,54.09,191.86,43.6,16.68,45654.23,45.11,0.97,SN339716,2025-07-29 02:16:12
31834.74,66.68,140.1,21.35,5.7,7541.4,62.59,1.05,SN111463,2025-06-29 02:16:12
2072.61,26.33,2.02,0.97,0.0,1.03,0.0,0.0,SN697493,2025-06-10 02:16:12
29279.66,53.66,51.41,8.82,4.99,42734.32,5.06,1.02,SN219942,2025-07-26 02:16:12
18325.79,35.78,1.01,0.0,0.0,6.84,1.0,0.0,SN471099,2025-07-20 02:16:12
42241.76,40.69,61.08,41.48,11.61,25425.08,67.58,0.98,SN333978,2025-07-17 02:16:12
32388.79,47.13,162.18,14.34,15.42,16914.81,53.18,1.01,SN521367,2025-07-29 02:16:12
9105.59,26.3,0.0,0.96,0.0,0.96,0.0,0.0,SN304477,2025-07-28 02:16:12
30250.18,54.89,182.95,6.04,2.01,96681.76,82.87,1.05,SN735891,2025-07-09 02:16:12
18327.9,30.29,0.0,0.0,0.0,3.82,0.0,0.0,SN654524,2025-06-28 02:16:12
34123.96,50.94,34.19,28.06,16.6,29709.71,101.67,1.0,SN934925,2025-07-15 02:16:12
5920.55,37.66,1.03,2.09,0.0,4.75,1.0,0.0,SN753845,2025-07-03 02:16:12
9491.9,36.56,4.1,0.96,1.04,6.67,1.0,0.0,SN105088,2025-07-13 02:16:12
11985.42,37.03,1.03,0.98,0.98,8.34,1.05,0.0,SN302484,2025-07-14 02:16:12
59553.57,42.32,176.5,35.11,18.57,66559.86,57.16,1.04,SN846722,2025-07-14 02:16:12
40032.15,64.89,63.67,26.68,15.34,21761.17,96.52,0.97,SN415566,2025-07-20 02:16:12
30662.86,41.8,11.87,4.86,14.74,43381.12,98.79,0.99,SN232368,2025-07-28 02:16:12
37669.56,41.22,67.13,38.53,2.91,33493.44,66.41,0.98,SN960121,2025-07-07 02:16:12
51255.0,68.14,66.39,25.72,15.52,40380.14,94.81,0.99,SN765504,2025-07-18 02:16:12
18998.1,37.3,3.03,1.02,0.97,3.81,0.97,0.0,SN253745,2025-06-15 02:16:12
46532.03,44.67,172.52,39.85,6.73,82062.36,44.79,1.0,SN134432,2025-06-12 02:16:12
44183.34,66.95,154.34,21.6,6.8,19300.69,4.77,1.03,SN586948,2025-07-18 02:16:12
26351.9,65.75,30.5,25.17,1.96,47927.53,24.51,0.99,SN914599,2025-07-24 02:16:12
39016.06,50.86,62.0,6.77,3.09,24309.55,34.42,1.01,SN536577,2025-06-29 02:16:12
6562.02,35.29,3.14,1.94,0.0,1.93,0.0,0.0,SN825094,2025-06-21 02:16:12
5373.27,30.43,1.0,0.0,0.0,9.25,0.0,0.0,SN422477,2025-06-01 02:16:12
28765.65,44.6,140.6,14.43,17.31,99543.48,98.56,0.98,SN303678,2025-06-14 02:16:12
56132.84,65.9,74.52,18.75,19.38,1209.71,35.67,0.97,SN632560,2025-06-21 02:16:12
3925.51,38.8,1.04,2.0,0.0,7.14,1.01,0.0,SN118729,2025-07-20 02:16:12
10164.12,25.82,3.0,1.0,0.0,3.03,0.0,0.0,SN439397,2025-07-18 02:16:12
38042.24,46.01,70.05,44.56,7.17,70233.89,78.4,0.96,SN423940,2025-06-06 02:16:12
35047.34,50.42,66.78,46.91,5.14,72409.55,46.44,0.96,SN670898,2025-07-09 02:16:12
15645.18,24.44,0.0,0.0,0.99,6.14,0.0,0.0,SN770740,2025-07-16 02:16:12
47298.35,65.02,168.85,21.77,12.03,54580.1,101.13,0.99,SN553635,2025-06-07 02:16:12
36870.35,49.88,45.16,24.24,2.08,7359.95,28.63,1.05,SN275587,2025-06-17 02:16:12
16111.48,33.23,0.0,0.0,0.0,7.81,0.0,0.0,SN780360,2025-07-31 02:16:12
21806.1,50.16,184.54,6.07,17.5,58517.97,74.15,0.96,SN407501,2025-07-06 02:16:12
12670.16,38.93,0.0,2.05,1.02,9.17,0.0,0.0,SN598763,2025-07-18 02:16:12
7541.21,26.1,3.12,2.05,0.98,6.98,0.0,0.0,SN547997,2025-06-18 02:16:12
13709.56,28.62,1.91,0.0,0.96,4.84,1.05,0.0,SN932763,2025-06-18 02:16:12
41404.04,63.21,46.4,42.81,11.15,8785.1,40.08,1.02,SN340522,2025-06-13 02:16:12
44124.38,71.27,40.12,35.77,2.88,23409.24,28.15,0.95,SN755302,2025-06-11 02:16:12
9615.16,29.9,1.91,0.0,0.99,2.0,0.0,0.0,SN739304,2025-06-10 02:16:12
5258.24,29.04,0.0,1.0,0.0,1.0,0.95,0.0,SN108498,2025-07-02 02:16:12
36602.0,44.34,109.52,33.55,18.12,48185.76,31.76,1.03,SN308557,2025-07-12 02:16:12
37299.5,49.35,88.0,6.98,9.64,50742.2,33.55,0.97,SN764963,2025-06-09 02:16:12
10953.42,26.92,0.0,2.09,0.96,4.14,1.0,0.0,SN813335,2025-07-03 02:16:12
41875.49,50.37,170.46,12.28,18.59,60497.96,73.23,1.04,SN667149,2025-07-29 02:16:12
44719.85,56.0,106.73,33.56,10.67,12993.41,22.78,0.99,SN592183,2025-07-07 02:16:12
8942.05,35.45,1.03,1.01,0.0,6.11,0.0,0.0,SN823916,2025-07-22 02:16:12
1982.01,29.15,4.01,2.09,1.0,2.95,1.03,0.0,SN666623,2025-06-10 02:16:12
3069.37,34.02,3.86,1.91,0.0,5.87,0.0,0.0,SN325534,2025-07-04 02:16:12
54871.89,67.61,23.75,13.37,11.59,25818.32,27.95,1.02,SN351019,2025-07-03 02:16:12
30801.21,69.7,143.05,28.47,18.72,16412.68,80.71,1.01,SN610558,2025-06-26 02:16:12
19311.73,33.36,0.0,0.0,0.97,5.18,0.0,0.0,SN186323,2025-06-01 02:16:12
52298.78,57.79,164.83,22.04,6.9,89417.0,82.0,1.0,SN946177,2025-07-27 02:16:12
13918.98,35.58,3.93,0.0,1.0,5.02,1.0,0.0,SN815967,2025-06-04 02:16:12
3872.94,32.5,2.97,2.06,1.05,4.12,1.02,0.0,SN579101,2025-06-15 02:16:12
20630.4,55.14,153.53,30.03,15.87,35815.71,54.14,1.03,SN138879,2025-07-30 02:16:12
26888.52,40.97,155.08,11.59,5.95,100726.09,25.11,1.0,SN644004,2025-06-12 02:16:12
9518.17,28.69,3.84,0.0,0.0,9.3,1.01,0.0,SN606702,2025-06-30 02:16:12
39224.18,41.42,125.56,24.26,13.04,49267.93,7.24,0.97,SN433176,2025-06-27 02:16:12
38651.17,52.25,84.18,13.66,2.99,36940.15,94.15,1.02,SN453614,2025-06-11 02:16:12
37906.87,58.66,37.69,27.08,13.73,28161.13,59.3,1.02,SN167297,2025-07-02 02:16:12
20569.17,46.8,134.09,39.19,14.33,28737.38,74.66,0.97,SN861388,2025-07-16 02:16:12
12559.43,34.53,0.0,0.0,0.0,1.96,1.05,0.0,SN852710,2025-06-03 02:16:12
8238.05,25.58,0.0,0.97,1.0,5.16,0.99,0.0,SN226343,2025-06-18 02:16:12
16136.64,36.98,3.13,2.03,0.0,5.09,0.0,0.0,SN105866,2025-06-21 02:16:12
44654.8,49.35,88.08,45.01,17.35,79306.03,54.31,1.02,SN157225,2025-06-29 02:16:12
37061.65,60.44,63.18,25.02,9.28,85990.31,98.53,1.0,SN861740,2025-06-21 02:16:12
19759.76,32.44,3.84,2.03,1.01,0.95,0.0,0.0,SN430883,2025-06-18 02:16:12
39137.98,70.15,67.53,40.45,12.77,94037.38,51.42,1.04,SN486705,2025-07-02 02:16:12
48035.57,40.02,140.87,28.95,11.21,32326.39,24.84,0.97,SN830278,2025-07-24 02:16:12
21750.11,47.38,81.02,25.97,16.34,64034.02,69.42,0.98,SN400819,2025-06-03 02:16:12
4090.09,28.15,2.99,0.99,1.02,6.75,0.97,0.0,SN792041,2025-06-21 02:16:12
